,"Type","Date","Num","Memo","Name","Qty","Sales Price","Amount","Balance"
"Inventory",,,,,,,,,""
"00-Beer & Spirits",,,,,,,,,""
,"Invoice","04/27/2018","79908","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Rincon Market",4,13.99,55.96,84354.63
,"Invoice","04/27/2018","79932","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Dominick's Real Italian-TUC",12,13.99,167.88,84522.51
,"Invoice","04/27/2018","79935","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",4,13.99,55.96,84578.47
,"Invoice","04/27/2018","79942","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Dominick's Real Italian-TUC",1,0.00,0.00,84578.47
,"Invoice","05/01/2018","80010","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Ryan",1,0.00,0.00,84578.47
,"Invoice","05/02/2018","80025","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #61-Val Vista/Mesa",3,13.99,41.97,84620.44
,"Invoice","05/03/2018","80086","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Luna",12,13.99,167.88,84788.32
,"Invoice","05/04/2018","80104","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Ray",1,0.00,0.00,84788.32
,"Invoice","05/04/2018","80116","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Time Market",6,13.99,83.94,84872.26
,"Invoice","05/04/2018","80123","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Central Wine",3,13.99,41.97,84914.23
,"Invoice","05/09/2018","80189","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",3,16.30,48.90,84963.13
,"Invoice","05/10/2018","80210","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",24,13.99,335.76,85298.89
,"Invoice","05/10/2018","80210","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",2,0.00,0.00,85298.89
,"Invoice","05/11/2018","80262","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Mayo Blvd",6,13.99,83.94,85382.83
,"Invoice","05/11/2018","80308","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,85550.71
,"Invoice","05/17/2018","80401","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Vita Ristaurante",4,13.99,55.96,85606.67
,"Invoice","05/18/2018","80446","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,85774.55
,"Invoice","05/23/2018","80536","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",3,15.15,45.45,85820.00
,"Invoice","05/24/2018","80385","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Michael",1,0.00,0.00,85820.00
,"Invoice","05/25/2018","80577","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Rincon Market",12,13.99,167.88,85987.88
,"Invoice","05/25/2018","80579","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",3,13.99,41.97,86029.85
,"Invoice","05/31/2018","80658","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Mayo Blvd",4,13.99,55.96,86085.81
,"Invoice","06/01/2018","80693","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Plaza Liquors",2,13.99,27.98,86113.79
,"Invoice","06/05/2018","80769","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Frank",1,0.00,0.00,86113.79
,"Invoice","06/08/2018","80817","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",3,16.30,48.90,86162.69
,"Invoice","06/14/2018","80952","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Time Market",12,13.99,167.88,86330.57
,"Invoice","06/20/2018","81041","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",6,16.30,97.80,86428.37
,"Invoice","06/22/2018","81082","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #90-Lone Mtn",12,13.99,167.88,86596.25
,"Invoice","06/28/2018","81172","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Time Market",12,13.99,167.88,86764.13
,"Invoice","06/29/2018","81197","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",24,13.99,335.76,87099.89
,"Invoice","06/29/2018","81197","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",2,0.00,0.00,87099.89
,"Invoice","06/29/2018","81204","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Jennifer",1,0.00,0.00,87099.89
,"Invoice","06/29/2018","81206","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Mayo Blvd",12,13.99,167.88,87267.77
,"Invoice","07/06/2018","81318","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,87435.65
,"Invoice","07/12/2018","81373","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",3,13.99,41.97,87477.62
,"Invoice","07/18/2018","81488","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Rural",12,13.99,167.88,87645.50
,"Invoice","07/20/2018","81549","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Vita Ristaurante",5,13.99,69.95,87715.45
,"Invoice","08/01/2018","81700","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",24,13.99,335.76,88051.21
,"Invoice","08/01/2018","81700","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",2,0.00,0.00,88051.21
,"Invoice","08/03/2018","81749","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #75-Pima",5,13.99,69.95,88121.16
,"Invoice","08/03/2018","81784","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",24,13.99,335.76,88456.92
,"Invoice","08/03/2018","81788","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",3,13.99,41.97,88498.89
,"Invoice","08/09/2018","81850","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Ray",1,0.00,0.00,88498.89
,"Invoice","08/09/2018","81870","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",6,13.99,83.94,88582.83
,"Invoice","08/15/2018","81986","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",6,13.99,83.94,88666.77
,"Invoice","08/17/2018","81948","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Local Bistro",4,13.99,55.96,88722.73
,"Invoice","08/17/2018","82013","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #90-Lone Mtn",3,13.99,41.97,88764.70
,"Invoice","08/20/2018","82075","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Ryan",1,0.00,0.00,88764.70
,"Invoice","08/23/2018","82090","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","North - La Encantada",12,13.99,167.88,88932.58
,"Invoice","08/23/2018","82146","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Michael",1,0.00,0.00,88932.58
,"Invoice","08/24/2018","82165","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Moscato Italian Restaurant",3,13.99,41.97,88974.55
,"Invoice","08/28/2018","82206","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #118-Thompson Peak",4,13.99,55.96,89030.51
,"Invoice","08/29/2018","82251","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Chandler",12,13.99,167.88,89198.39
,"Invoice","08/29/2018","82258","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #159-Camelback",4,13.99,55.96,89254.35
,"Invoice","08/29/2018","82281","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  * ($13.99)","Grazie Pizzeria Winebar",1,0.00,0.00,89254.35
,"Invoice","08/30/2018","82271","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Kevin",1,0.00,0.00,89254.35
,"Invoice","08/30/2018","82274","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Plaza Liquors",2,13.99,27.98,89282.33
,"Invoice","08/30/2018","82307","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Kevin",0,0.00,0.00,89282.33
,"Invoice","08/31/2018","82318","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","BIGA",2,13.99,27.98,89310.31
,"Invoice","09/05/2018","82369","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Ivy",12,13.99,167.88,89478.19
,"Invoice","09/05/2018","82370","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",24,13.99,335.76,89813.95
,"Invoice","09/05/2018","82370","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",2,0.00,0.00,89813.95
,"Invoice","09/05/2018","82388","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #87-Ray",6,13.99,83.94,89897.89
,"Invoice","09/07/2018","82467","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,90065.77
,"Invoice","09/12/2018","82520","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Rural",12,13.99,167.88,90233.65
,"Invoice","09/13/2018","82533","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",1,13.99,13.99,90247.64
,"Invoice","09/13/2018","82552","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Plaza Liquors",2,13.99,27.98,90275.62
,"Invoice","09/13/2018","82565","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","North - La Encantada",33,13.99,461.67,90737.29
,"Invoice","09/13/2018","82608","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Kevin",0,0.00,0.00,90737.29
,"Invoice","09/21/2018","82711","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Vita Ristaurante",4,13.99,55.96,90793.25
,"Invoice","09/21/2018","82741","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,90961.13
,"Invoice","09/25/2018","82766","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Kevin",1,0.00,0.00,90961.13
,"Invoice","09/27/2018","82791","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Luna",12,13.99,167.88,91129.01
,"Invoice","09/28/2018","82880","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Basha's Scottsdale #99",3,13.99,41.97,91170.98
,"Invoice","10/05/2018","82996","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Whole Foods - Mayo Blvd",12,13.99,167.88,91338.86
,"Invoice","10/05/2018","83031","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Bella Vita Ristaurante",1,13.99,13.99,91352.85
,"Invoice","10/05/2018","83041","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,91520.73
,"Invoice","10/09/2018","83069","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Kevin",1,0.00,0.00,91520.73
,"Invoice","10/10/2018","83093","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",36,13.99,503.64,92024.37
,"Invoice","10/10/2018","83093","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Pomo Scottsdale",3,0.00,0.00,92024.37
,"Invoice","10/11/2018","83112","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Crudo",6,13.99,83.94,92108.31
,"Invoice","10/11/2018","83134","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","AJ's Fine Foods #122-Tucson",5,13.99,69.95,92178.26
,"Invoice","10/12/2018","83183","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Mastro's City Hall",12,13.99,167.88,92346.14
,"Invoice","10/12/2018","83191","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Marcellino",12,13.99,167.88,92514.02
,"Invoice","10/18/2018","83287","Vietti, Barbera d'Asti ""Tre Vigne"" 2015  *","Samples Jennifer",1,0.00,0.00,92514.02
,"Invoice","10/18/2018","83292","Vietti, Barbera d'Asti ""Tre Vigne"" 2016  (TuttiSanti)","Samples Dario",1,0.00,0.00,92514.02
,"Invoice","10/23/2018","83387","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.50,162.00,92676.02
,"Invoice","10/25/2018","83419","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Luna",12,13.99,167.88,92843.90
,"Invoice","10/30/2018","83532","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Chandler",12,13.99,167.88,93011.78
,"Invoice","10/30/2018","83540","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #118-Thompson Peak",3,13.99,41.97,93053.75
,"Invoice","11/01/2018","83610","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #159-Camelback",3,13.99,41.97,93095.72
,"Invoice","11/02/2018","83681","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,93263.60
,"Invoice","11/06/2018","83689","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Local Bistro",6,13.99,83.94,93347.54
,"Invoice","11/07/2018","83733","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",36,13.99,503.64,93851.18
,"Invoice","11/07/2018","83733","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",3,0.00,0.00,93851.18
,"Invoice","11/08/2018","83763","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,94019.06
,"Invoice","11/09/2018","83842","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Crudo",4,13.99,55.96,94075.02
,"Invoice","11/16/2018","84029","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #90-Lone Mtn",4,13.99,55.96,94130.98
,"Invoice","11/16/2018","84075","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.99,167.88,94298.86
,"Invoice","11/20/2018","84123","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.99,167.88,94466.74
,"Invoice","11/21/2018","84134","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Rural",12,13.99,167.88,94634.62
,"Invoice","11/23/2018","84189","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Vita Ristaurante",1,13.99,13.99,94648.61
,"Invoice","11/28/2018","84250","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",12,13.99,167.88,94816.49
,"Invoice","11/28/2018","84250","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",1,0.00,0.00,94816.49
,"Invoice","11/28/2018","84274","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Crudo",6,13.99,83.94,94900.43
,"Invoice","11/29/2018","84285","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #122-Tucson",5,13.99,69.95,94970.38
,"Invoice","11/30/2018","84334","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Vita Ristaurante",4,13.99,55.96,95026.34
,"Invoice","11/30/2018","84345","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #75-Pima",3,13.99,41.97,95068.31
,"Invoice","12/04/2018","84399","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Local Bistro",3,13.99,41.97,95110.28
,"Invoice","12/05/2018","84426","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",12,13.99,167.88,95278.16
,"Invoice","12/05/2018","84426","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",2,0.00,0.00,95278.16
,"Invoice","12/07/2018","84484","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Basha's Scottsdale #99",4,13.99,55.96,95334.12
,"Invoice","12/11/2018","84556","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Local Bistro",6,13.99,83.94,95418.06
,"Invoice","12/11/2018","84567","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Caffe Milano",6,13.99,83.94,95502.00
,"Invoice","12/12/2018","84601","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",12,13.99,167.88,95669.88
,"Invoice","12/12/2018","84601","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",1,0.00,0.00,95669.88
,"Invoice","12/12/2018","84635","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Stacey",2,0.00,0.00,95669.88
,"Invoice","12/13/2018","84659","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Luna",12,13.99,167.88,95837.76
,"Invoice","12/13/2018","84668","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Time Market",6,13.99,83.94,95921.70
,"Invoice","12/13/2018","84674","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #122-Tucson",4,13.99,55.96,95977.66
,"Invoice","12/14/2018","84718","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,96145.54
,"Invoice","12/19/2018","84799","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.50,162.00,96307.54
,"Invoice","12/19/2018","84807","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",12,13.99,167.88,96475.42
,"Invoice","12/19/2018","84807","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",1,0.00,0.00,96475.42
,"Invoice","12/21/2018","84859","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,96643.30
,"Invoice","12/26/2018","84920","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #159-Camelback",9,13.99,125.91,96769.21
,"Invoice","12/26/2018","84958","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Kevin",1,0.00,0.00,96769.21
,"Invoice","01/03/2019","85059","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #122-Tucson",6,13.99,83.94,96853.15
,"Invoice","01/03/2019","85069","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",24,13.99,335.76,97188.91
,"Invoice","01/03/2019","85069","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",2,0.00,0.00,97188.91
,"Invoice","01/04/2019","85060","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Basha's Scottsdale #99",2,13.99,27.98,97216.89
,"Invoice","01/04/2019","85089","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #75-Pima",12,13.99,167.88,97384.77
,"Invoice","01/04/2019","85142","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.50,162.00,97546.77
,"Invoice","01/09/2019","85205","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Crudo",6,13.99,83.94,97630.71
,"Invoice","01/10/2019","85208","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Luna",12,13.99,167.88,97798.59
,"Invoice","01/10/2019","85220","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Time Market",6,13.99,83.94,97882.53
,"Invoice","01/10/2019","85229","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #117-67th Ave.",6,13.99,83.94,97966.47
,"Invoice","01/10/2019","85239","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Stacey",1,0.00,0.00,97966.47
,"Invoice","01/11/2019","85248","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,98134.35
,"Invoice","01/15/2019","85291","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Kevin",1,0.00,0.00,98134.35
,"Invoice","01/17/2019","85386","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",0,13.99,0.00,98134.35
,"Invoice","01/17/2019","85391","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Jennifer",1,0.00,0.00,98134.35
,"Invoice","01/17/2019","85395","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",0,13.99,0.00,98134.35
,"Invoice","01/22/2019","85464","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Rural",12,13.99167,167.90,98302.25
,"Invoice","01/22/2019","85467","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.50,162.00,98464.25
,"Invoice","01/23/2019","85494","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #159-Camelback",6,13.99,83.94,98548.19
,"Invoice","01/23/2019","85507","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - PV/Tatum",12,13.99,167.88,98716.07
,"Invoice","01/23/2019","85514","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",24,13.99,335.76,99051.83
,"Invoice","01/23/2019","85514","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",2,0.00,0.00,99051.83
,"Invoice","01/24/2019","85539","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Rincon Market",6,13.99,83.94,99135.77
,"Invoice","01/24/2019","85553","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Time Market",4,13.99,55.96,99191.73
,"Invoice","01/29/2019","85614","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","JW Marriot Desert Ridge Resort",24,13.99,335.76,99527.49
,"Invoice","01/29/2019","85625","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Camelback",12,13.99,167.88,99695.37
,"Invoice","02/01/2019","85743","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,99863.25
,"Invoice","02/06/2019","85811","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #159-Camelback",3,13.99,41.97,99905.22
,"Invoice","02/07/2019","85841","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",24,13.99,335.76,100240.98
,"Invoice","02/07/2019","85841","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",2,0.00,0.00,100240.98
,"Invoice","02/08/2019","85881","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bella Luna",12,13.99,167.88,100408.86
,"Invoice","02/08/2019","85908","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,100576.74
,"Invoice","02/08/2019","85911","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Jennifer",1,0.00,0.00,100576.74
,"Invoice","02/12/2019","85957","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Camelback",12,13.99,167.88,100744.62
,"Invoice","02/14/2019","86022","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Time Market",12,13.99,167.88,100912.50
,"Invoice","02/14/2019","86055","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #122-Tucson",6,13.99,83.94,100996.44
,"Invoice","02/18/2019","86115","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Stacey",1,0.00,0.00,100996.44
,"Invoice","02/19/2019","86126","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #159-Camelback",4,13.99,55.96,101052.40
,"Invoice","02/19/2019","86128","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Frank",1,0.00,0.00,101052.40
,"Invoice","02/19/2019","86147","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Local Bistro",6,13.99,83.94,101136.34
,"Invoice","02/20/2019","86185","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",24,13.99,335.76,101472.10
,"Invoice","02/20/2019","86185","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Pomo Scottsdale",2,0.00,0.00,101472.10
,"Invoice","02/21/2019","86190","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #122-Tucson",12,13.99,167.88,101639.98
,"Invoice","02/22/2019","86255","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Bourbon Steakhouse Fairmont Princess",12,13.99,167.88,101807.86
,"Invoice","02/22/2019","86263","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Marcellino",12,13.99,167.88,101975.74
,"Invoice","02/22/2019","86267","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AZ Wine - Scottsdale",6,13.99,83.94,102059.68
,"Invoice","02/22/2019","86273","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Ella",1,0.00,0.00,102059.68
,"Invoice","02/26/2019","86302","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Local Bistro",1,0.00,0.00,102059.68
,"Invoice","02/27/2019","86304","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Whole Foods - Chandler",12,13.99,167.88,102227.56
,"Invoice","02/27/2019","86307","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","AJ's Fine Foods #118-Thompson Peak",6,13.99,83.94,102311.50
,"Invoice","02/27/2019","86339","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Kevin",1,0.00,0.00,102311.50
,"Invoice","02/28/2019","86352","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","JW Marriott Starr Primo Ristorante",12,13.99,167.88,102479.38
,"Invoice","02/28/2019","86360","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","Samples Kevin",1,0.00,0.00,102479.38
,"Invoice","02/28/2019","86367","Vietti, Barbera d'Asti ""Tre Vigne"" 2016","House of Tricks",12,13.99,167.88,102647.26
