,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","08/09/2016","67214","Wiese and Krohn Ruby Porto","Samples","00-Beer & Spirits:00199MEG  L3 Wiese Krohn Ruby (Wiese and Krohn Ruby Porto)",1,0.00,0.00,360.00
,"Invoice","08/10/2016","67068","Wiese and Krohn Ruby Porto","Whole Foods - Rural","00-Beer & Spirits:00199MEG  L3 Wiese Krohn Ruby (Wiese and Krohn Ruby Porto)",6,9.00,54.00,414.00
,"Invoice","08/10/2016","67211","Wiese and Krohn Ruby Porto","The Nook Downtown","00-Beer & Spirits:00199MEG  L3 Wiese Krohn Ruby (Wiese and Krohn Ruby Porto)",2,9.00,18.00,432.00
,"Invoice","08/10/2016","67215","Wiese and Krohn Ruby Porto","Brickyard Chandler","00-Beer & Spirits:00199MEG  L3 Wiese Krohn Ruby (Wiese and Krohn Ruby Porto)",1,9.00,9.00,441.00
"Total 00199MEG  L3 Wiese Krohn Ruby (Wiese and Krohn Ruby Porto)",,,,,,,51,,441.00,441.00
"00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",,,,,,,,,,""
,"Invoice","01/07/2016","62281","Wiese and Krohn Tawny Porto","AJ's Fine Foods #122-Tucson","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,9.00
,"Invoice","01/08/2016","62112","Wiese and Krohn Tawny Porto","Whole Foods - Sedona","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",12,9.00,108.00,117.00
,"Invoice","01/21/2016","62547","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,126.00
,"Invoice","01/28/2016","63600","Wiese and Krohn Tawny Porto","AJ's Fine Foods #122-Tucson","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",3,9.00,27.00,153.00
,"Invoice","02/04/2016","63745","Wiese and Krohn Tawny Porto","Blackstone Country Club","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,171.00
,"Invoice","02/04/2016","63777","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,180.00
,"Invoice","03/02/2016","64335","Wiese and Krohn Tawny Porto","Whole Foods - Rural","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",6,9.00,54.00,234.00
,"Invoice","03/03/2016","64356","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,243.00
,"Invoice","03/16/2016","64697","Wiese and Krohn Tawny Porto","Cata Vinos","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",3,9.00,27.00,270.00
,"Invoice","03/17/2016","64665","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,288.00
,"Invoice","03/24/2016","64805","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,306.00
,"Invoice","04/07/2016","65086","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,315.00
,"Invoice","04/14/2016","65205","Wiese and Krohn Tawny Porto","AJ's Fine Foods #122-Tucson","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,333.00
,"Invoice","04/14/2016","65249","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,342.00
,"Invoice","04/21/2016","65307","Wiese and Krohn Tawny Porto","AJ's Fine Foods #122-Tucson","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,360.00
,"Invoice","04/21/2016","65365","Wiese and Krohn Tawny Porto","Plaza Liquors","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",1,9.00,9.00,369.00
,"Invoice","04/29/2016","65490","Wiese and Krohn Tawny Porto","Whole Foods - Sedona","00-Beer & Spirits:00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",2,9.00,18.00,387.00
"Total 00200MEG - L3 Wiese Krohn Tawny (Wiese and Krohn Tawny Porto)",,,,,,,43,,387.00,387.00
"00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",,,,,,,,,,""
,"Invoice","02/17/2016","64009","Hijos de Villa, AK-T Tequila Blanco 1L (6pk)","Quick N Shine Carwash","00-Beer & Spirits:00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",1,44.95,44.95,44.95
,"Invoice","03/31/2016","64845","Hijos de Villa, AK-T Tequila Blanco 1L (6pk)","Beverage Depot","00-Beer & Spirits:00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",5,44.95,224.75,269.70
,"Invoice","04/28/2016","65475","Hijos de Villa, AK-T Tequila Blanco 1L (6pk)","Liquor Dan","00-Beer & Spirits:00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",6,44.95,269.70,539.40
,"Invoice","09/15/2016","67747","Hijos de Villa, AK-T Tequila Blanco 1L (6pk)","Majestic Marketplace","00-Beer & Spirits:00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",1,44.95,44.95,584.35
,"Invoice","09/28/2016","68000","Hijos de Villa, AK-T Tequila Blanco 1L (6pk)","Quick N Shine Carwash","00-Beer & Spirits:00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",3,37.00,111.00,695.35
"Total 00203MEG - UA  AKT 1L Blanco Hi (Hijos de Villa, AK-T Tequila Blanco 1L (6pk))",,,,,,,16,,695.35,695.35
"00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",,,,,,,,,,""
,"Invoice","01/05/2016","62140","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,33.75
,"Invoice","01/26/2016","62614","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,67.50
,"Invoice","01/28/2016","63667","Krohn White ""Lagrima"" Port","Ciao Grazie Verrado","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,78.75
,"Invoice","02/16/2016","64016","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,112.50
,"Invoice","02/23/2016","64157","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,123.75
,"Invoice","03/03/2016","64356","Krohn White ""Lagrima"" Port","Plaza Liquors","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,157.50
,"Invoice","03/16/2016","64653","Krohn White ""Lagrima"" Port","Ciao Grazie Pizzeria Winebar Canyon Villa","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,168.75
,"Invoice","03/31/2016","64991","Krohn White ""Lagrima"" Port","Ciao Grazie Verrado","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,180.00
,"Invoice","04/22/2016","65408","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,213.75
,"Invoice","05/05/2016","65604","Krohn White ""Lagrima"" Port","Plaza Liquors","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,225.00
,"Invoice","05/19/2016","65540","Krohn White ""Lagrima"" Port","Malani World Mercado","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",2,11.25,22.50,247.50
,"Invoice","05/26/2016","66016","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,281.25
,"Invoice","06/23/2016","66481","Krohn White ""Lagrima"" Port","Plaza Liquors","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,292.50
,"Invoice","07/08/2016","66695","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",2,11.25,22.50,315.00
,"Invoice","07/28/2016","66997","Krohn White ""Lagrima"" Port","Total Wine 1002","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",4,12.25,49.00,364.00
,"Invoice","08/04/2016","67130","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",2,11.25,22.50,386.50
,"Invoice","08/25/2016","67457","Krohn White ""Lagrima"" Port","Plaza Liquors","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,397.75
,"Invoice","09/23/2016","67965","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",2,11.25,22.50,420.25
,"Invoice","10/14/2016","68306","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",2,11.25,22.50,442.75
,"Invoice","10/27/2016","68586","Krohn White ""Lagrima"" Port","Virtu","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",3,11.25,33.75,476.50
,"Invoice","10/27/2016","68601","Krohn White ""Lagrima"" Port","Ciao Grazie Verrado","00-Beer & Spirits:00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",1,11.25,11.25,487.75
"Total 00210MEG - N3 Krohn Wite (Krohn White ""Lagrima"" Port)",,,,,,,43,,487.75,487.75
"00213MEG - O3 Porto 20 Wiese Kr (Wise & Krohn, Porto 20 Years Old (12pk))",,,,,,,,,,""
,"Invoice","09/02/2016","67617","Wise & Krohn, Porto 20 Years Old (12pk)","Brickyard Chandler","00-Beer & Spirits:00213MEG - O3 Porto 20 Wiese Kr (Wise & Krohn, Porto 20 Years Old (12pk))",3,9.99,29.97,29.97
"Total 00213MEG - O3 Porto 20 Wiese Kr (Wise & Krohn, Porto 20 Years Old (12pk))",,,,,,,3,,29.97,29.97
"00218IPN CO  Fat Ass Rep (Fat Ass Tequila Reposado..)",,,,,,,,,,""
,"Invoice","02/18/2016","64063","Fat Ass Tequila Reposado","Beverage Depot","00-Beer & Spirits:00218IPN CO  Fat Ass Rep (Fat Ass Tequila Reposado..)",5,20.00,100.00,100.00
"Total 00218IPN CO  Fat Ass Rep (Fat Ass Tequila Reposado..)",,,,,,,5,,100.00,100.00
"00240FRA B3 Vodka Cavalli (Roberto Cavalli, Vodka)",,,,,,,,,,""
,"Invoice","03/23/2016","64782","Roberto Cavalli, Vodka","AJ's Fine Foods #159-Camelback","00-Beer & Spirits:00240FRA B3 Vodka Cavalli (Roberto Cavalli, Vodka)",6,34.00,204.00,204.00
,"Invoice","08/04/2016","67066","Roberto Cavalli, Vodka","AJ's Fine Foods #159-Camelback","00-Beer & Spirits:00240FRA B3 Vodka Cavalli (Roberto Cavalli, Vodka)",5,34.00,170.00,374.00
"Total 00240FRA B3 Vodka Cavalli (Roberto Cavalli, Vodka)",,,,,,,11,,374.00,374.00
"00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",,,,,,,,,,""
,"Invoice","01/05/2016","62164","Jewel of Russia Vodka Classic 1L","BevMo # 73 Chandler","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,31.90
,"Invoice","01/06/2016","62163","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,63.80
,"Invoice","01/07/2016","62162","Jewel of Russia Vodka Classic 1L","BevMo # 86 Peoria","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,95.70
,"Invoice","01/07/2016","62294","Jewel of Russia Vodka Classic 1L","Rancho Pinott","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,191.40
,"Invoice","01/08/2016","62318","Jewel of Russia Vodka Classic 1L","Liquor Vault","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,382.80
,"Invoice","01/12/2016","62344","Jewel of Russia Vodka Classic 1L","BevMo # 87 Scottsdale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,446.60
,"Invoice","01/13/2016","62335","Jewel of Russia Vodka Classic 1L","BevMo #104 - Queen Creek","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,478.50
,"Invoice","01/14/2016","62334","Jewel of Russia Vodka Classic 1L","BevMo #115 - Happy Valley","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,542.30
,"Invoice","01/14/2016","62345","Jewel of Russia Vodka Classic 1L","BevMo # 85- Glendale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,574.20
,"Invoice","01/14/2016","62346","Jewel of Russia Vodka Classic 1L","BevMo # 82-Goodyear","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,606.10
,"Invoice","01/22/2016","62581","Jewel of Russia Vodka Classic 1L","BevMo #104 - Queen Creek","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,797.50
,"Invoice","01/26/2016","62597","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,861.30
,"Invoice","02/09/2016","63833","Jewel of Russia Vodka Classic 1L","BevMo # 87 Scottsdale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,893.20
,"Invoice","02/09/2016","63837","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,925.10
,"Invoice","02/11/2016","63780","Jewel of Russia Vodka Classic 1L","BevMo #101- Tucson","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,1020.80
,"Invoice","02/11/2016","63834","Jewel of Russia Vodka Classic 1L","BevMo # 86 Peoria","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1052.70
,"Invoice","02/11/2016","63835","Jewel of Russia Vodka Classic 1L","BevMo # 85- Glendale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1084.60
,"Invoice","02/16/2016","63991","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1116.50
,"Invoice","02/24/2016","64177","Jewel of Russia Vodka Classic 1L","AJ's Fine Foods #63-Lincoln","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,1307.90
,"Invoice","02/26/2016","64254","Jewel of Russia Vodka Classic 1L","Liquor Vault","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,1499.30
,"Invoice","03/01/2016","64268","Jewel of Russia Vodka Classic 1L","BevMo # 87 Scottsdale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1531.20
,"Invoice","03/01/2016","64269","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,1595.00
,"Invoice","03/03/2016","64127","Jewel of Russia Vodka Classic 1L","BevMo #115 - Happy Valley","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1626.90
,"Invoice","03/03/2016","64270","Jewel of Russia Vodka Classic 1L","BevMo # 82-Goodyear","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1658.80
,"Invoice","03/07/2016","64420","Jewel of Russia Vodka Classic 1L","AJ's Fine Foods #159-Camelback","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,1722.60
,"Invoice","03/10/2016","64432","Jewel of Russia Vodka Classic 1L","BevMo #102 - Tucson","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1754.50
,"Invoice","03/15/2016","64579","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,1850.20
,"Invoice","03/17/2016","64580","Jewel of Russia Vodka Classic 1L","BevMo # 82-Goodyear","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,1882.10
,"Invoice","03/23/2016","64742","Jewel of Russia Vodka Classic 1L","BevMo #104 - Queen Creek","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,1945.90
,"Invoice","03/23/2016","64793","Jewel of Russia Vodka Classic 1L","Tarbell's","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",12,31.90,382.80,2328.70
,"Invoice","03/24/2016","64741","Jewel of Russia Vodka Classic 1L","BevMo #115 - Happy Valley","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,2424.40
,"Invoice","03/24/2016","64743","Jewel of Russia Vodka Classic 1L","BevMo # 85- Glendale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,2520.10
,"Invoice","03/25/2016","64832","Jewel of Russia Vodka Classic 1L","AJ's Fine Foods #75-Pima","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,2552.00
,"Invoice","03/25/2016","64851","Jewel of Russia Vodka Classic 1L","Liquor Vault","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,2743.40
,"Invoice","04/20/2016","65294","Jewel of Russia Vodka Classic 1L","BevMo #104 - Queen Creek","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,2775.30
,"Invoice","05/04/2016","65549","Jewel of Russia Vodka Classic 1L","BevMo #104 - Queen Creek","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,2839.10
,"Invoice","05/10/2016","65673","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,2871.00
,"Invoice","05/10/2016","65694","Jewel of Russia Vodka Classic 1L","L'Amore","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,2966.70
,"Invoice","05/11/2016","65675","Jewel of Russia Vodka Classic 1L","BevMo # 73 Chandler","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,2998.60
,"Invoice","05/12/2016","65672","Jewel of Russia Vodka Classic 1L","BevMo # 86 Peoria","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3030.50
,"Invoice","05/13/2016","65746","Jewel of Russia Vodka Classic 1L","Liquor Vault","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.90,191.40,3221.90
,"Invoice","05/13/2016","65789","Jewel of Russia Vodka Classic 1L","Rancho Pinott","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,3285.70
,"Invoice","05/19/2016","65806","Jewel of Russia Vodka Classic 1L","BevMo # 86 Peoria","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3317.60
,"Invoice","05/26/2016","66010","Jewel of Russia Vodka Classic 1L","Liquor Vault","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",3,31.90,95.70,3413.30
,"Invoice","06/10/2016","66251","Jewel of Russia Vodka Classic 1L","AJ's Fine Foods #75-Pima","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.50,63.00,3476.30
,"Invoice","06/21/2016","66434","Jewel of Russia Vodka Classic 1L","AJ's Fine Foods #159-Camelback","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.99,63.98,3540.28
,"Invoice","06/22/2016","66441","Jewel of Russia Vodka Classic 1L","Quick N Shine Carwash","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3572.18
,"Invoice","06/28/2016","66540","Jewel of Russia Vodka Classic 1L","BevMo # 87 Scottsdale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3604.08
,"Invoice","06/28/2016","66542","Jewel of Russia Vodka Classic 1L","BevMo # 87 Scottsdale","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",2,31.90,63.80,3667.88
,"Invoice","06/28/2016","66544","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3699.78
,"Invoice","06/28/2016","66545","Jewel of Russia Vodka Classic 1L","BevMo # 83 Tempe","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3731.68
,"Invoice","06/29/2016","66564","Jewel of Russia Vodka Classic 1L","Total Wine 1005","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",6,31.99,191.94,3923.62
,"Invoice","06/30/2016","66530","Jewel of Russia Vodka Classic 1L","BevMo #102 - Tucson","00-Beer & Spirits:00245BMCG3-Jewel Russia Classic (Jewel of Russia Vodka Classic 1L)",1,31.90,31.90,3955.52
